"Effective config for the next closing print","Konfigurasi efektif untuk cetakan tutup kasir berikutnya",""
"Paper {0} ({1} dots) · Copies {2} · Delay {3} ms · Advance {4} dots · Tail {5} dots · Font {6}% · Line spacing {7}% · Side margin {8} dots · Top margin {9} dots","Kertas {0} ({1} dots) · Rangkap {2} · Jeda {3} ms · Maju {4} dots · Ekor {5} dots · Font {6}% · Jarak Baris {7}% · Margin Samping {8} dots · Margin Atas {9} dots",""
"Test print closing","Test Print Tutup Kasir",""
"Prints the latest closing shift of this profile through the server EOD template, through the transport exactly as a real closing print does.","Mencetak shift tutup terakhir profil ini lewat template EOD server, melalui transport persis seperti cetak tutup kasir sungguhan.",""
"Test Print Closing","Test Print Tutup Kasir",""
"Preview closing","Pratinjau Tutup Kasir",""
"Renders the closing report through the same bitmap path a real print uses, with the EOD knobs above. Nothing reaches the printer.","Menampilkan laporan tutup kasir lewat jalur bitmap yang sama dengan cetak sungguhan, dengan pengaturan EOD di atas. Tidak ada yang dikirim ke printer.",""
"Preview Closing","Pratinjau Tutup Kasir",""
"Recent attempts","Percobaan Terakhir",""
"No print attempts yet.","Belum ada percobaan cetak.",""
"Reference","Referensi",""
"Status","Status",""
"Showing the last 50 attempts.","Menampilkan 50 percobaan terakhir.",""
"Device config reloaded from this browser.","Konfigurasi device dimuat ulang dari browser ini.",""
"Print config reloaded from the server.","Konfigurasi cetak dimuat ulang dari server.",""
"Printer host saved to this device.","Host printer tersimpan di perangkat ini.",""
"Custom dots is required when paper is custom.","Jumlah dots custom wajib diisi bila kertas custom.",""
"Custom dots must be a number.","Jumlah dots custom harus berupa angka.",""
"Receipt layout saved to the server.","Tata letak struk tersimpan di server.",""
"Closing layout saved to the server.","Tata letak tutup kasir tersimpan di server.",""
"TEST PRINT","TEST PRINT",""
"Test Item","Item Tes",""
"Test print — Direct Print","Test Print — Direct Print",""
"Sample: last invoice {0} through the server receipt template.","Contoh: faktur terakhir {0} lewat template struk server.",""
"Sample: built-in test receipt (no server invoice available).","Contoh: struk tes bawaan (tidak ada faktur server).",""
"Sample: closing shift {0} through the server EOD template.","Contoh: shift tutup {0} lewat template EOD server.",""
"No closing shift available yet — nothing to print or preview.","Belum ada shift tutup — tidak ada yang bisa dicetak atau dilihat pratinjaunya.",""
"Test print sent.","Test Print dikirim.",""
"No closing shift available to print yet.","Belum ada shift tutup untuk dicetak.",""
"No closing shift available to preview yet.","Belum ada shift tutup untuk pratinjau.",""
"Could not load print config from the server: {0}","Gagal memuat konfigurasi cetak dari server: {0}",""
"&lt;strong&gt;Company:&lt;/strong&gt;","&lt;strong&gt;Organisasi:&lt;/strong&gt;",""
"&lt;strong&gt;Opened:&lt;/strong&gt;","&lt;strong&gt;Dibuka:&lt;/strong&gt;",""
"Switch To Desk","Beralih ke Back Office",""
"Lock Screen","Kunci Layar",""
"Prices are now tax-inclusive. This will apply to new items added to cart.","Harga sekarang termasuk pajak (berlaku untuk barang baru yang ditambahkan).",""
"""{0}"" is out of stock in warehouse ""{1}"".","Stok ""{0}"" habis di gudang ""{1}"".",""
"Package: {0}","Paket: {0}",""
"Mandatory shift schedule is active — offline checkout is unavailable. Reconnect to complete this sale.","Jadwal shift wajib aktif — checkout offline tidak tersedia. Sambungkan kembali untuk menyelesaikan penjualan ini.",""
"Invoice {0} saved offline but print failed — open Print from the success dialog","Faktur {0} tersimpan offline tapi cetak gagal — buka Cetak dari dialog sukses",""
"Failed to save current cart. Draft loading cancelled to prevent data loss.","Gagal menyimpan keranjang saat ini. Pemuatan draf dibatalkan agar data tidak hilang.",""
"Cannot edit while syncing — please wait for sync to finish.","Tidak bisa mengubah saat sinkronisasi — tunggu sinkronisasi selesai.",""
"Cannot edit printed invoice","Faktur tercetak tidak bisa diubah",""
"A receipt for this invoice was already printed — the customer may have a physical copy. Use Return Invoice to issue a credit note instead.","Struk faktur ini sudah pernah dicetak — pelanggan mungkin memegang salinan fisik. Gunakan Faktur Pengembalian untuk membuat nota kredit.",""
"Cannot delete while syncing — please wait for sync to finish.","Tidak bisa menghapus saat sinkronisasi — tunggu sinkronisasi selesai.",""
"Failed to sync invoice for {0}\n\n${1}\n\nYou can delete this invoice from the offline queue if you don't need it.","Gagal sinkron faktur untuk {0}\n\n${1}\n\nFaktur ini bisa dihapus dari antrean offline bila tidak diperlukan.",""
"Production complete: {0} × {1}","Produksi selesai: {0} × {1}",""
"Select a customer to use this one-time offer","Pilih pelanggan untuk memakai penawaran sekali pakai ini",""
"This one-time offer has already been used by this customer","Penawaran sekali pakai ini sudah pernah dipakai pelanggan ini",""
"This package is no longer available. Please reload the POS.","Paket ini sudah tidak tersedia. Muat ulang POS.",""
"Choose at least {0} item(s) from {1}.","Pilih minimal {0} item dari {1}.",""
"Choose at most {0} item(s) from {1}.","Pilih maksimal {0} item dari {1}.",""
"Option {0} does not belong to {1}.","Opsi {0} bukan bagian dari {1}.",""
"You can pick at most {0} x {1}.","Pilih maksimal {0} x {1}.",""
"Package not found.","Paket tidak ditemukan.",""
"Package price cannot be negative.","Harga paket tidak boleh negatif.",""
"NO. ANTRIAN","NO. ANTRIAN",""
"ORDER","ORDER",""
"Crew copy - {0}","Rangkap Crew - {0}",""
"Buyer:","Pembeli:",""
"OFFLINE — PENDING SYNC","OFFLINE — MENUNGGU SINKRONISASI",""
"This offline receipt is no longer in browser storage. Sync the invoice, then print from history.","Struk offline ini tidak ada lagi di penyimpanan browser. Sinkronkan fakturnya, lalu cetak dari riwayat.",""
"This offline receipt is no longer in browser storage. Complete checkout again or sync, then print from history.","Struk offline ini tidak ada lagi di penyimpanan browser. Selesaikan checkout lagi atau sinkronkan, lalu cetak dari riwayat.",""
"This offline receipt is no longer in browser storage. Use browser print from the success dialog after checkout.","Struk offline ini tidak ada lagi di penyimpanan browser. Pakai cetak browser dari dialog sukses setelah checkout.",""
"Popup blocked — check your browser settings.","Popup diblokir — periksa pengaturan browser Anda.",""
"Shift","Shift",""
"Start","Mulai",""
"Outlet","Outlet",""
"Print Date","Tanggal Cetak",""
"Top {0} items shown","{0} item teratas ditampilkan",""
"SALES RECAP","REKAP PENJUALAN",""
"SALES SUMMARY","RINGKASAN PENJUALAN",""
"Total Order","Total Pesanan",""
"Average / Order","Rata-rata / Pesanan",""
"CASH SUMMARY","RINGKASAN KAS",""
"Cash Payment","Pembayaran Tunai",""
"Total Expense","Total Pengeluaran",""
"PAYMENT METHOD","METODE PEMBAYARAN",""
"Total Non Cash","Total Non-Tunai",""
"GRAND TOTAL","JUMLAH TOTAL",""
"CHARGE","BIAYA",""
"DISCOUNT","DISKON",""
"Product Discount","Diskon Produk",""
"Invoice Discount","Diskon Faktur",""
"REFUND","PENGEMBALIAN DANA",""
"SALES PER CATEGORY","PENJUALAN PER KATEGORI",""
"Top {0} of {1} categories","{0} dari {1} kategori teratas",""
"Sales Recap","Rekap Penjualan",""
"Build executed by this page — if it is old, the service worker served a stale bundle","Build dijalankan oleh halaman ini — jika tidak sinkron, service worker menyajikan bundle lama",""
"Font scale","Skala Font",""
"Top margin","Margin Atas",""
"Side margin","Margin Kiri-Kanan",""
"Tail spacer","Ruang Ekor",""
"Queue number gap","Jarak Nomor Antrian",""
"Line spacing","Jarak Baris",""
"Paper advance","Majukan Kertas",""
"Delay between copies","Jeda antar rangkap",""
"Crew copy font scale","Skala Font Slip Crew",""
"EOD font scale","Skala Font EOD",""
"EOD top margin","Margin Atas EOD",""
"EOD side margin","Margin Kiri-Kanan EOD",""
"EOD tail spacer","Ruang Ekor EOD",""
"EOD line spacing","Jarak Baris EOD",""
"EOD paper advance","Majukan Kertas EOD",""
"EOD delay between copies","Jeda antar rangkap EOD",""
"Server default","Bawaan Server",""
"custom","Kustom",""
"""{0}"" is not available in warehouse ""{1}"". Please select another warehouse.","""{0}"" tidak tersedia di gudang ""{1}"". Pilih gudang lain.",""
"Copy {0}","Salinan {0}",""
"CREW COPY","SALINAN KRU",""
"Could not connect to iMin print service","Tidak bisa terhubung ke layanan cetak iMin",""
"Could not validate the discount code. Please try again.","Kode diskon tidak bisa divalidasi. Coba lagi.",""
"Custom dot count too small: {0}","Jumlah titik kustom terlalu kecil: {0}",""
"Discount ","Diskon ",""
"Discount code is required","Kode diskon wajib diisi",""
"Draft not found","Draf tidak ditemukan",""
"Enter the actual counted amounts for each payment method","Isi jumlah hasil hitung untuk tiap metode pembayaran",""
"Failed to close shift. Please verify all amounts and try again.","Gagal menutup shift. Periksa semua jumlah lalu coba lagi.",""
"Failed to load recipes","Gagal memuat resep",""
"Failed to post message: {0}","Gagal mengirim pesan: {0}",""
"Failed to print invoice","Gagal mencetak faktur",""
"Hide","Sembunyikan",""
"Show","Tampilkan",""
"Invalid custom dot count: {0}","Jumlah titik kustom tidak valid: {0}",""
"Item not found in cart","Item tidak ada di keranjang",""
"No print driver available","Tidak ada driver cetak",""
"No printer selected. Please select a printer in POS Settings.","Belum ada printer. Pilih printer di Pengaturan POS.",""
"Please enter a valid phone number (7-15 digits)","Isi nomor telepon yang valid (7-15 digit)",""
"Popup blocked — check browser settings","Popup diblokir — cek pengaturan browser",""
"Printer not connected (status {0})","Printer tidak tersambung (status {0})",""
"Printer out of paper","Printer kehabisan kertas",""
"Processing cancelled","Proses dibatalkan",""
"Production failed","Produksi gagal",""
"QZ Tray is not available","QZ Tray tidak tersedia",""
"Shift closed successfully - Review the final reconciliation below","Shift berhasil ditutup - Tinjau rekonsiliasi akhir di bawah",""
"Something went wrong. Please try again.","Terjadi kesalahan. Coba lagi.",""
"Stock & Supply","Stok & Pasokan",""
"System","Sistem",""
"Unable to load shift data. Please check your connection and try again.","Gagal memuat data shift. Cek koneksi lalu coba lagi.",""
"Unknown paper profile: {0}","Profil kertas tidak dikenal: {0}",""
"Worker crashed: {0}","Worker crash: {0}",""
"Worker message timeout: {0} (retries: {1})","Timeout pesan worker: {0} (coba ulang: {1})",""
"Worker unavailable: Cannot perform {0}","Worker tidak tersedia: Tidak bisa menjalankan {0}",""
"Worker unavailable: Unknown operation {0}","Worker tidak tersedia: Operasi tidak dikenal {0}",""
"desktop helper app","aplikasi helper desktop",""
"no status reply (device busy?)","tidak ada balasan status (perangkat sibuk?)",""
"system print dialog","dialog cetak sistem",""
"unit","unit",""
"units","unit",""
"{0} invoice details for {1} transactions","Rincian {0} faktur untuk {1} transaksi",""
"{0} must be a number (got ""{1}"")","{0} harus angka (dapat ""{1}"")",""
"Not enough stock for ""{0}"".\n\nYou need {1} {2} but the warehouse ""{3}"" doesn't have enough available.\n\nPlease reduce the quantity or check another warehouse.","Stok ""{0}"" tidak mencukupi.\n\nDibutuhkan {1} {2}, tetapi gudang ""{3}"" tidak punya stok cukup.\n\nKurangi jumlah atau pilih gudang lain.",""
"Not enough stock for ""{0}"".\n\nYou requested {1} {2}, but only {3} {4} available in ""{5}"".","Stok ""{0}"" tidak mencukupi.\n\nDiminta {1} {2}, tetapi hanya {3} {4} tersedia di ""{5}"".",""
"""Receipts""","Penerimaan",""
"Purchase Receipt","Penerimaan Pembelian",""
"Receipts appear here once goods are received","Penerimaan muncul di sini setelah barang diterima",""
"Purchase Order {0} is linked to a Sales Order and cannot be cancelled from the POS","Purchase Order {0} tertaut Sales Order, tidak bisa dibatalkan dari POS",""
"Cash in Drawer","Kas di Laci",""
"Cash Payments","Pembayaran Tunai",""
"Before expenses","Sebelum pengeluaran",""
"Sales by Hour","Penjualan per Jam",""
"Sales by Day","Penjualan per Hari",""
"Sales by Month","Penjualan per Bulan",""
"Returns are netted into their hour.","Retur dihitung neto pada jam terjadinya.",""
"in drawer","di laci",""
"Top Items","Item Terlaris",""
"Recent Transactions","Transaksi Terakhir",""
"Credit","Kredit",""
"Updated {0} min ago","Diperbarui {0} menit lalu",""
"No sales yet in this shift. Sales appear here after the first invoice.","Belum ada penjualan di shift ini. Penjualan akan muncul setelah invoice pertama.",""
"Could not load the dashboard.","Tidak dapat memuat dasbor.",""
"Backdate Entry","Entri Backdate",""
"Select an outlet with a closed shift to reopen for backdate entry","Pilih outlet dengan shift tertutup untuk dibuka ulang demi entri backdate",""
"No closed shifts available for backdate entry","Tidak ada shift tertutup yang tersedia untuk entri backdate",""
"{0} closed shift(s)","{0} shift tertutup",""
"Backdate entry enabled","Entri backdate diaktifkan",""
"Backdate entry is disabled for this outlet","Entri backdate dinonaktifkan untuk outlet ini",""
"Reopened","Dibuka Ulang",""
"Continue Entry","Lanjutkan Entri",""
"Reopen Shift","Buka Ulang Shift",""
"This cancels the submitted closing shift {0}. The shift stays open until it is closed again — finish the backdate entries, then re-close it.","Ini membatalkan closing shift {0} yang sudah tersubmit. Shift tetap terbuka sampai ditutup kembali — selesaikan entri backdate-nya, lalu tutup ulang.",""
"Yes, Reopen Shift","Ya, Buka Ulang Shift",""
"Defaults to the shift date ({0})","Default mengikuti tanggal shift ({0})",""
"Entry Type","Jenis Entri",""
"Search customer...","Cari pelanggan...",""
"Original Invoice (from this shift)","Invoice Asli (dari shift ini)",""
"Search invoice...","Cari invoice...",""
"Return Qty","Qty Retur",""
"Refund Mode","Mode Refund",""
"Invoice {0} submitted","Invoice {0} tersubmit",""
"Submit Sale","Kirim Penjualan",""
"Submit Return","Kirim Retur",""
"Enter Another Entry","Buat Entri Lagi",""
"Close Shift Now","Tutup Shift Sekarang",""
"Shift {0} reopened","Shift {0} dibuka ulang",""
"Customer is required","Pelanggan wajib diisi",""
"Select a payment mode","Pilih mode pembayaran",""
"A posting date is required for backdate entry","Tanggal posting wajib diisi untuk entri backdate",""
"Select an original invoice","Pilih invoice asli",""
"Failed to load closed shifts","Gagal memuat shift tertutup",""
"Backdate return against {0}","Retur backdate atas {0}",""
"The backdate entry is recorded on shift {0}. Close the shift again so the closing report includes it — use the button below or the outlet's regular close-shift flow.","Entri backdate tercatat di shift {0}. Tutup ulang shift-nya agar laporan closing mencakupnya — gunakan tombol di bawah atau alur tutup shift outlet seperti biasa.",""
"Not permitted to enter backdated invoices","Tidak diizinkan membuat entri invoice backdate",""
"Verify","Verifikasi",""
"Verify the confirmation code before submitting the return","Verifikasi kode konfirmasi sebelum mengirim retur",""
"Verify the confirmation code before submitting the sale","Verifikasi kode konfirmasi sebelum mengirim penjualan",""
"A line has a discount, so a confirmation code from head office is required","Ada item berdiskon, jadi diperlukan kode konfirmasi dari kantor pusat",""
"A return requires a confirmation code from head office","Pengembalian memerlukan kode konfirmasi dari kantor pusat",""
"Code verified","Kode terverifikasi",""
"Discard","Buang",""
"Discard the unsaved entry?","Buang entri yang belum disimpan?",""
"Less than the total by {0}","Kurang {0} dari total",""
"Match total","Samakan dengan total",""
"More than the total by {0}","Lebih {0} dari total",""
"No items yet. Search an item and pick it from the results.","Belum ada item. Cari item lalu pilih dari hasil pencarian.",""
"Press Enter or click a result to select","Tekan Enter atau klik hasil pencarian untuk memilih",""
"Search and pick an invoice to load its items","Cari dan pilih faktur untuk memuat itemnya",""
"This cancels the submitted closing shift {0}. The shift stays open until it is closed again. Finish the backdate entries, then re-close it.","Ini membatalkan closing shift {0} yang sudah tersubmit. Shift tetap terbuka sampai ditutup kembali. Selesaikan entri backdate-nya, lalu tutup ulang.",""
"The backdate entry is recorded on shift {0}. Close the shift again so the closing report includes it. Use the button below or the outlet's regular close-shift flow.","Entri backdate tercatat di shift {0}. Tutup ulang shift-nya agar laporan closing mencakupnya. Gunakan tombol di bawah atau alur tutup shift outlet seperti biasa.",""
"All companies","Semua Perusahaan",""
"Refund Total","Total Refund",""
"Head Office","Kantor Pusat",""
"Purchasing & Production","Pembelian & Produksi",""
"Promotions & Pricing","Promosi & Harga",""
"Masters","Master",""
"Start POS","Mulai POS",""
"POS Opening Shift","Shift Pembukaan POS",""
"POS Closing Shift","Shift Penutupan POS",""
"Queue Counter","Penghitung Antrean",""
"HQ Sales Monitoring","Pemantauan Penjualan Pusat",""
"Discount Code","Kode Diskon",""
"Bank Deposits","Setoran Bank",""
"Production Recipe","Resep Produksi",""
"Production Log","Log Produksi",""
"POS Coupon","Kupon POS",""
"POS Package","Paket POS",""
"Price Group","Grup Harga",""
"Export CSV","Ekspor CSV",""
"Time Range","Rentang Waktu",""
"All Outlets","Semua Outlet",""
"Include Subsidiaries","Termasuk Anak Perusahaan",""
"Selected Range","Rentang Terpilih",""
"Monthly Monitoring","Monitoring Bulanan",""
"MTD","MTD",""
"cut at","dipotong pukul",""
"Daily Monitoring","Monitoring Harian",""
"companies","perusahaan",""
"Base currency","Mata uang dasar",""
"each company in its own base currency; no cross-currency sum","tiap company dalam mata uang dasarnya sendiri; tidak ada penjumlahan lintas mata uang",""
"net incl. tax","neto termasuk pajak",""
"TC","TC",""
"transactions","transaksi",""
"APC","APC",""
"avg / transaction","rata-rata / transaksi",""
"Monthly target not set","Target bulanan belum diatur",""
"Target","Target",""
"Achievement %","Pencapaian %",""
"Over / (Deficit)","Lebih / (Kurang)",""
"Monthlyized","Ekuivalen Bulanan",""
"Projected Ach. %","Proyeksi Pencapaian %",""
"Projected Surplus","Proyeksi Selisih",""
"vs","vs",""
"same weekday last week","hari sama minggu lalu",""
"Daily Target","Target Harian",""
"Result","Hasil",""
"Ach. %","Penc. %",""
"Growth vs LW","Pertumbuhan vs Minggu Lalu",""
"Growth vs prior weekday","Pertumbuhan vs hari kerja sebelumnya",""
"Turnover MTD","Omzet MTD",""
"vs same elapsed days last month","vs hari berjalan yang sama bulan lalu",""
"Biggest Outlet (share)","Outlet Terbesar (pangsa)",""
"No data","Tidak ada data",""
"Outlet with Most Transactions","Outlet dengan Transaksi Terbanyak",""
"orders","nota",""
"qty","qty",""
"incl. taxes & charges","termasuk pajak & biaya",""
"Taxes & charges","Pajak & biaya",""
"Refund invoices","Nota refund",""
"Pax","Pax",""
"no source field on POS invoices","tidak ada kolom sumber di invoice POS",""
"Avg per Transaction","Rata-rata per Transaksi",""
"Net incl. tax ÷ orders","Neto termasuk pajak ÷ nota",""
"per currency, never merged","per mata uang, tidak pernah digabung",""
"Achievement (MTD)","Pencapaian (MTD)",""
"No monthly target","Belum ada target bulanan",""
"target TC","target TC",""
"proj.","proj.",""
"cum.","kum.",""
"Set Target","Atur Target",""
"Outlet Performance","Performa Outlet",""
"MTD targets","target MTD",""
"range figures","angka rentang",""
"Search outlet…","Cari outlet…",""
"Search outlet","Cari outlet",""
"Outlet = company; POS profiles listed beneath; balik modal = cumulative sales vs overall target","Outlet = company; profil POS tercantum di bawah; balik modal = penjualan kumulatif vs target keseluruhan",""
"Outlet (Company)","Outlet (Company)",""
"Monthly Target","Target Bulanan",""
"Achievement","Pencapaian",""
"Balik Modal","Balik Modal",""
"Avg Ticket","Rata-rata Nota",""
"Monthly targets","Target bulanan",""
"Target Sales","Target Penjualan",""
"Target Transactions","Target Transaksi",""
"Overall / balik modal","Keseluruhan / balik modal",""
"one-time target on the outlet","target sekali pakai pada outlet",""
"Overall Sales Target","Target Penjualan Keseluruhan",""
"0 clears the overall target","0 menghapus target keseluruhan",""
"Count cumulative from","Hitung kumulatif mulai",""
"Empty = all time","Kosong = sepanjang waktu",""
"Targets updated","Target diperbarui",""
"Peak","Puncak",""
"overnight","lewat tengah malam",""
"Peak Hour","Jam Sibuk",""
"Peak window start hour","Jam awal jendela sibuk",""
"Peak window end hour","Jam akhir jendela sibuk",""
"this chart only","hanya grafik ini",""
"First category","Kategori pertama",""
"Second category","Kategori kedua",""
"Choose category…","Pilih kategori…",""
"Other","Lainnya",""
"Category no longer exists — please choose another","Kategori sudah tidak ada — silakan pilih yang lain",""
"Choose a category to see its top selling items","Pilih kategori untuk melihat item terlarisnya",""
"No positive sales in this category in this period","Tidak ada penjualan positif di kategori ini pada periode ini",""
"top 5 of","5 teratas dari",""
"items","item",""
"Share of category net revenue","Pangsa pendapatan neto kategori",""
"Top Selling","Terlaris",""
"pre-tax net","neto sebelum pajak",""
"Top Selling Categories","Kategori Terlaris",""
"No positive sales in this period","Tidak ada penjualan positif pada periode ini",""
"groups","grup",""
"excluded (different currency, never merged)","dikecualikan (mata uang berbeda, tidak pernah digabung)",""
"item(s) net ≤ 0 excluded","item neto ≤ 0 dikecualikan",""
"group(s) net ≤ 0 excluded","grup neto ≤ 0 dikecualikan",""
"Currency & basis notes","Catatan mata uang & basis",""
"Category charts show pre-tax net revenue, sub-groups included, positive amounts only","Grafik kategori menampilkan pendapatan neto sebelum pajak, termasuk sub-grup, hanya angka positif",""
"Top Outlets","Outlet Teratas",""
"All Categories","Semua Kategori",""
"Filter by category","Saring berdasarkan kategori",""
"Product Ranking","Peringkat Produk",""
"Qty (net)","Qty (neto)",""
"Net Sales (pre-tax)","Penjualan Neto (sebelum pajak)",""
"Share %","Pangsa %",""
"Data Source Notes","Catatan Sumber Data",""
"days elapsed","hari berjalan",""
"Generated","Dibuat",""
"server time","waktu server",""
"Peak window cannot be empty — From and To must differ","Jendela sibuk tidak boleh kosong — Dari dan Ke harus berbeda",""
"Currency","Mata Uang",""
"MTD Net Sales","Penjualan Neto MTD",""
"MTD Transactions","Transaksi MTD",""
"Projected Sales","Proyeksi Penjualan",""
"Cumulative Net Sales","Penjualan Neto Kumulatif",""
"Overall Achievement %","Pencapaian Keseluruhan %",""
